-23.6191744,-46.6976768,1603807198733
-23.6191744,-46.6976768,1603807210650
-23.6191744,-46.6976768,1603807229590
-23.6191744,-46.6976768,1603807238805
-23.6191744,-46.6976768,1603807266322
-23.6191744,-46.6976768,1603807307099
-23.6191744,-46.6976768,1603807501029
-23.6191744,-46.6976768,1603807508123
-23.6191744,-46.6976768,1603807509694
-23.6191744,-46.6976768,1603807510876
-23.6191744,-46.6976768,1603807539580
-23.6191744,-46.6976768,1603807601121
-23.6191744,-46.6976768,1603807604515
-23.6191744,-46.6976768,1603807606757
-23.6191744,-46.6976768,1603807609285
-23.6191744,-46.6976768,1603807610489
-23.6191744,-46.6976768,1603807633778
-23.6191744,-46.6976768,1603807635775
-23.6191744,-46.6976768,1603807640371
-23.6191744,-46.6976768,1603807641770
-23.6191744,-46.6976768,1603807642871
-23.6191744,-46.6976768,1603807644066
-23.6191744,-46.6976768,1603807727752
-23.6191744,-46.6976768,1603807733998
-23.6191744,-46.6976768,1603807739876
-23.6191744,-46.6976768,1603807763118
-23.6191744,-46.6976768,1603807772787
-23.6191744,-46.6976768,1603807776519
-23.6191744,-46.6976768,1603807778188
-23.6191744,-46.6976768,1603807810912
-23.6191744,-46.6976768,1603807812690
-23.6191744,-46.6976768,1603807828638
-23.6191744,-46.6976768,1603807831200
-23.6191744,-46.6976768,1603807832729
-23.6191744,-46.6976768,1603807834144
-23.6191744,-46.6976768,1603807909117
-23.6191744,-46.6976768,1603807910740
-23.6191744,-46.6976768,1603807916434
-23.6191744,-46.6976768,1603807917077
-23.6191744,-46.6976768,1603807917917
-23.6191744,-46.6976768,1603807919298
-23.6191744,-46.6976768,1603807919511
-23.6191744,-46.6976768,1603807919678
-23.6191744,-46.6976768,1603807919839
-23.6191744,-46.6976768,1603807919986
-23.6191744,-46.6976768,1603807920156
-23.6191744,-46.6976768,1603807920300
-23.6191744,-46.6976768,1603807920450
-23.6191744,-46.6976768,1603807920587
-23.6191744,-46.6976768,1603808829779
-23.6191744,-46.6976768,1603808832399
-23.6191744,-46.6976768,1603816449797
-23.6191744,-46.6976768,1603816528994
-23.6191744,-46.6976768,1603816566959
-23.6191744,-46.6976768,1603816774076
-23.6191744,-46.6976768,1603816780560
-23.6191744,-46.6976768,1603816781156
-23.6191744,-46.6976768,1603816783094
-23.6191744,-46.6976768,1603816788280
-23.6191744,-46.6976768,1603816789535
-23.6191744,-46.6976768,1603816790676
-23.6191744,-46.6976768,1603816849972
-23.6191744,-46.6976768,1603817790169
-23.6191744,-46.6976768,1603818713099
-23.6191744,-46.6976768,1603818715071
-23.6191744,-46.6976768,1603818716436
-23.6191744,-46.6976768,1603818717689
-23.6191744,-46.6976768,1603818718725
-23.6191744,-46.6976768,1603818719836
-23.6191744,-46.6976768,1603818720953
-23.6191744,-46.6976768,1603818722209
-23.6191744,-46.6976768,1603818813489
-23.6191744,-46.6976768,1603818813644
-23.6191744,-46.6976768,1603818813803
-23.6191744,-46.6976768,1603818813965
-23.6191744,-46.6976768,1603818814121
-23.6191744,-46.6976768,1603818816663
-23.6191744,-46.6976768,1603818816845
-23.6191744,-46.6976768,1603818816997
-23.6191744,-46.6976768,1603818817152
-23.6191744,-46.6976768,1603818817319
-23.6191744,-46.6976768,1603818817446
-23.6191744,-46.6976768,1603818817606
-23.6191744,-46.6976768,1603818817836
-23.6191744,-46.6976768,1603818817951
-23.6191744,-46.6976768,1603818818146
-23.6191744,-46.6976768,1603818818366
-23.6191744,-46.6976768,1603818818366
-23.6191744,-46.6976768,1603818818621
-23.6191744,-46.6976768,1603818818859
-23.6191744,-46.6976768,1603818819012
-23.6191744,-46.6976768,1603818819125
-23.6191744,-46.6976768,1603818819316
-23.6191744,-46.6976768,1603818819428
-23.6191744,-46.6976768,1603818819597
-23.6191744,-46.6976768,1603818819787
-23.6191744,-46.6976768,1603818819946
-23.6191744,-46.6976768,1603818820151
-23.6191744,-46.6976768,1603818820300
-23.6191744,-46.6976768,1603818820475
-23.6191744,-46.6976768,1603818820636
-23.6191744,-46.6976768,1603818820825
-23.6191744,-46.6976768,1603818821008
-23.6191744,-46.6976768,1603818821159
-23.6191744,-46.6976768,1603818821352
-23.6191744,-46.6976768,1603818821539
-23.6191744,-46.6976768,1603818821686
-23.6191744,-46.6976768,1603818821853
-23.6191744,-46.6976768,1603818822052
-23.6191744,-46.6976768,1603818822203
-23.6191744,-46.6976768,1603818822392
-23.6191744,-46.6976768,1603818822551
-23.6191744,-46.6976768,1603818822734
-23.6191744,-46.6976768,1603818822905
-23.6191744,-46.6976768,1603818823086
-23.6191744,-46.6976768,1603818823265
-23.6191744,-46.6976768,1603818823441
-23.6191744,-46.6976768,1603818823657
-23.6191744,-46.6976768,1603818823821
-23.6191744,-46.6976768,1603818824036
-23.6191744,-46.6976768,1603818824214
-23.6191744,-46.6976768,1603818824397
-23.6191744,-46.6976768,1603818824590
-23.6191744,-46.6976768,1603818824790
-23.6191744,-46.6976768,1603818824961
-23.6191744,-46.6976768,1603818825166
-23.6191744,-46.6976768,1603818825363
-23.6191744,-46.6976768,1603818825555
-23.6191744,-46.6976768,1603818825745
-23.6191744,-46.6976768,1603818825921
-23.6191744,-46.6976768,1603818826111
-23.6191744,-46.6976768,1603818826300
-23.6191744,-46.6976768,1603818826476
-23.6191744,-46.6976768,1603818826685
-23.6191744,-46.6976768,1603818826836
-23.6191744,-46.6976768,1603818827041
-23.6191744,-46.6976768,1603818827213
-23.6191744,-46.6976768,1603818827405
-23.6191744,-46.6976768,1603818827598
-23.6191744,-46.6976768,1603818827800
-23.6191744,-46.6976768,1603818827993
-23.6191744,-46.6976768,1603818828166
-23.6191744,-46.6976768,1603818828341
-23.6191744,-46.6976768,1603818828515
-23.6191744,-46.6976768,1603818828730
-23.6191744,-46.6976768,1603818828885
-23.6191744,-46.6976768,1603818829082
-23.6191744,-46.6976768,1603818829261
-23.6191744,-46.6976768,1603818831492
-23.6191744,-46.6976768,1603818831702
-23.6191744,-46.6976768,1603818831873
-23.6191744,-46.6976768,1603818832066
-23.6191744,-46.6976768,1603818832264
-23.6191744,-46.6976768,1603818832442
-23.6191744,-46.6976768,1603818832627
-23.6191744,-46.6976768,1603818832827
-23.6191744,-46.6976768,1603818833028
-23.6191744,-46.6976768,1603818833226
-23.6191744,-46.6976768,1603818833885
-23.6191744,-46.6976768,1603818834082
-23.6191744,-46.6976768,1603818834296
-23.6191744,-46.6976768,1603818834469
-23.6191744,-46.6976768,1603818834687
-23.6191744,-46.6976768,1603818834879
-23.6191744,-46.6976768,1603818835044
-23.6191744,-46.6976768,1603818835233
-23.6191744,-46.6976768,1603818835425
-23.6191744,-46.6976768,1603818835574
-23.6191744,-46.6976768,1603818835748
-23.6191744,-46.6976768,1603818835919
-23.612354399999997,-46.6939336,1603831954876
-23.6123644,-46.693923399999996,1603832062760
-23.6123644,-46.693923399999996,1603832071104
-23.6123644,-46.693923399999996,1603832071915
-23.612345599999998,-46.6939381,1603832115693
-23.612345599999998,-46.6939381,1603832116733
-23.612345599999998,-46.6939381,1603832117737
